text,true_label,pred_label,pred_proba
did you call me just now ah,ham,smishing,0.77547747
well then you have great weekend,ham,ham,3.200244e-07
you have won cash or prize to claim call tc rstm sw ss ppm,smishing,smishing,1.0
it just seems like weird timing that the night that all you and want is for me to come smoke is the same day as when shitstorm is attributed to me always coming over and making everyone smoke,ham,ham,0.3181827
yo you around friend of mines lookin to pick up later tonight,ham,ham,0.2459205
we walked from my moms right on stagwood pass right on winterstone left on victors hill address is ltgt,ham,smishing,1.0
beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it,ham,smishing,1.0
my friend just got here and says hes upping his order by few grams hes got ltgt when can you get here,ham,ham,0.000775059
yes its possible but dint try pls dont tell to any one,ham,ham,0.00017680766
do you want new nokia colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call,smishing,smishing,1.0
you also didnt get na hi hi hi hi hi,ham,ham,4.6900877e-05
hai ana tomarrow am coming on morning ltdecimalgt ill be there in sathy then we ll go to rto office reply me after came to home,ham,smishing,1.0
the lay man just to let you know you are missed and thought off do have great day and if you can send me bimbo and ugos numbers ill appreciate safe,ham,ham,0.0012197213
thanks love but am doing torch or bold,ham,ham,0.00046884312
dear we got ltgt dollars hi hi,ham,ham,2.7603179e-05
stop the story ive told him ive returned it and hes saying should not re order it,ham,smishing,0.9603104
smith waste dai wanna gayle,ham,ham,0.04605468
eastenders tv quiz what flower does dot compare herself to violet tulip lily txt or to now chance win cash wkentp,spam,smishing,1.0
had your mobile months or more entitled to update to the latest colour mobiles with camera for free call the mobile update co free on,smishing,smishing,1.0
ok then,ham,ham,5.5326467e-07
private your account statement for shows unredeemed bonus points to claim call identifier code expires,smishing,smishing,1.0
sfine anytime all the best with it,ham,ham,1.7776196e-05
no meant the calculation is the same that ltgt units at ltgt this school is really expensive have you started practicing your accent because its important and have you decided if you are doing years of dental school or if youll just do the nmde exam,ham,ham,0.061358284
you available now im like right around hillsborough amp ltgt th,ham,ham,0.00015589359
you are being ripped off get your mobile content from wwwclubmobycom call polytruepixringtonesgames six downloads for only,smishing,smishing,1.0
what is the plural of the noun research,ham,ham,1.2269217e-06
convey my regards to himbest wishes,ham,ham,0.0013920558
asked mobile if chatlines inclu in free mins india cust servs sed yes ler got mega bill dont giv shit bailiff due in days want,spam,smishing,1.0
urgent we are trying to contact todays draw shows that you have won prize guaranteed call from land line claim validhrs only,smishing,smishing,1.0
wat doing,ham,ham,1.5725881e-06
unless its situation where you go gurl would be more appropriate,ham,ham,5.901345e-05
do have nice day today love you so dearly,ham,ham,3.2483642e-06
maybe you should find something else to do instead,ham,ham,6.315418e-05
argh my is spotty anyway the only thing remember from the research we did was that province and sterling were the only problemfree places we looked at,ham,smishing,1.0
arngd marriage is while walkin unfortuntly snake bites bt love marriage is dancing in frnt of snake amp sayin bite me bite me,ham,smishing,1.0
the message sent is askin for ltgt dollars shoul pay ltgt or ltgt,ham,ham,0.003722262
waiting in car my mum lor leh reach home already,ham,ham,0.0005296294
still in the area of the restaurant ill try to come back soon,ham,smishing,0.82554406
and dont plan on staying the night but prolly wont be back til late,ham,ham,0.005883544
now get rid offcockroachtermitebedbugratsany pestbest deals inpestcontrolserviceschemicalherbalodorlessdialnask,spam,smishing,0.88014376
as entered my cabin my pa said happy bday boss felt special she askd me lunch,ham,ham,0.008552757
was the farm open,ham,ham,1.2166919e-07
alert your rbc royal bank has been suspended to unlock your account click here httpreacmobimobile,smishing,smishing,1.0
think da you wil do,ham,ham,1.5788467e-07
oh the grand is having bit of party but it doesnt mention any cover charge so its probably first come first served,ham,ham,0.21832877
sorry man my accounts dry or would if you want we could trade back half or could buy some shit with my credit card,ham,smishing,1.0
yes but dont care need you bad princess,ham,ham,1.4269015e-06
yo chad which gymnastics class do you wanna take the site says christians class is full,ham,ham,0.016578237
did get that message,ham,ham,8.1364135e-08
donno if they are scorable,ham,ham,8.639634e-08
good afternoon loverboy how goes you day any luck come your way think of you sweetie and send my love across the sea to make you smile and happy,ham,ham,0.0010854232
mm am on the way to railway,ham,ham,0.00057839043
eerie nokia tones rply tone title to eg tone dracula to titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk poboxwwq,spam,smishing,1.0
okcongrats,ham,ham,0.01110439
lol boo was hoping for laugh,ham,ham,2.6336535e-05
these wont do have to move on to morphine,ham,ham,0.08115206
sorry ill call laterhv some work,ham,ham,0.010938504
how much for an eighth,ham,ham,5.6040705e-07
luv soo much dont understand how special me ring morrow luv xxx,ham,ham,0.0002693299
private your account statement for shows unredeemed sim points call identifier code expires,smishing,smishing,1.0
lolnice went from fish to water,ham,ham,0.058234725
should make fb list,ham,ham,3.4462428e-07
but im really really broke oh no amount is too small even ltgt,ham,ham,0.0051255277
ok help me ask if shes working tmr not,ham,ham,0.00021470056
crucify is not you should have told me earlier,ham,ham,6.482958e-06
dear customer your order of euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account please access the link below httpordersaspx,smishing,smishing,1.0
might come by tonight then if my class lets out early,ham,ham,1.6074897e-05
this weeks savamob member offers are now accessible just call for details savamob pobox la wu only week savamob offers mobile,smishing,smishing,1.0
you have won guaranteed cash or prize to claim yr prize call our customer service representative on between ampm,smishing,smishing,1.0
log off wat its sdrybi,ham,ham,2.1456039e-07
but have to like to have love and arrange,ham,ham,0.00023261984
records indicate you were involved in an accident in the last years as such you are entitled to claim compensation reply claim for info or stop to opt out,smishing,smishing,1.0
haha dont be angry with yourself take it as practice for the real thing,ham,ham,0.025108082
this is ur face test ltgt select any number will tell ur face astrology am waiting quick reply,ham,smishing,1.0
double mins and txts months free bluetooth on orange available on sony nokia motorola phones call mobileupd on,spam,smishing,1.0
ya ok vikky vl witin ltgt mins and il reply,ham,smishing,1.0
jus reached home go bathe first but my sis using net tell when she finishes,ham,ham,0.011440482
wat happened to the cruise thing,ham,ham,0.00040167323
we have all rounderso not required,ham,ham,4.6341984e-07
freemsgfeelin kinda lnly hope like keep me company jst got cam moby wanna my pictxt or reply date to msgp rcv hlp stop to,spam,smishing,1.0
youve won tkts to the euro cup final or cash to collect call pobox ppm,smishing,smishing,1.0
will come to ur home now,ham,ham,0.00052252907
dont know supports ass and srt thnk think ps can play through usb too,ham,smishing,0.9990671
you please give us connection today itself before ltdecimalgt or refund the bill,ham,smishing,1.0
free polyphonic ringtone text super to to get your free poly tone of the week now sn pobox nr zs subscription pw,spam,smishing,1.0
meet top us universities in delhi at india habitat centre lodhi road on nov th to pm for student admissionentry free details contact,spam,smishing,1.0
evening good if somewhat event laden will fill you in dont you worry head ok but throat wrecked see you at six then,ham,ham,0.00038897558
hanging out with my brother and his family,ham,ham,2.3732878e-06
freemsg hey im buffy and love to satisfy men home alone feeling randy reply my pix qlynnbv helpp msg send stop to stop txts,spam,smishing,1.0
what he said is not the matter my mind saying some other matter is there,ham,ham,0.0035499036
lol no ouch but wish id stayed out bit longer,ham,ham,0.000114959126
yo any way we could pick something up tonight,ham,ham,9.173512e-05
if bored up just come to my home,ham,ham,9.036152e-05
hmm ill have to think about it ok youre forgiven,ham,ham,3.046226e-05
did you try making another butt,ham,ham,9.942505e-06
oh rite well im with my best mate pete who went out with week now were geva again its been longer than week,ham,smishing,1.0
good sleep is about rhythm the person has to establish rhythm that the body will learn and use if you want to know more,ham,ham,0.0012820258
hi do want to join me with sts later meeting them at five call after class,ham,smishing,0.9999976
also remember the beads dont come off ever,ham,ham,1.15121065e-05
aight do you still want to get money,ham,ham,1.2843632e-05
only for girls bbambaexecutive mbabscitbio techbtech flexible timings govtrecognizedwwwbsaitmin join bsaitm vikaspuri,spam,smishing,1.0
how are you with moneyas in to youmoney aint thinghow are you sha,ham,smishing,1.0
really dun bluff me leh sleep early too nite,ham,ham,0.0015584142
urgent ireland gov has issued payment of to all residents as part of its promise to battle covid tap here to apply httpurliej,smishing,smishing,1.0
hi baby im sat on the bloody bus at the mo and wont be home until about wanna do somethin later call me later ortxt back jess xx,ham,ham,0.0013821996
din tell jus now,ham,ham,2.5464037e-06
urgent this is our nd attempt to contact your prize from yesterday is still awaiting collection to claim call now aclpm,smishing,smishing,1.0
happy birthday may find ur prince charming soon and stay happy,ham,ham,0.00030918847
last chance claim ur worth of discount vouchers today text shop to now savamob offers mobile cs savamob pobox muz,smishing,smishing,1.0
as usualiam fine happy amp doing well what about,ham,ham,2.0059175e-05
kkim also finewhen will you complete the course,ham,ham,8.456447e-07
wil be there with in ltgt minutes got any space,ham,ham,0.0001586353
final chance claim ur worth of discount vouchers today text yes to now savamob member offers mobile cs savamob pobox muz subs,smishing,smishing,1.0
anyway dont think can secure anything up here lemme know if you want me to drive down south and chill,ham,ham,0.008266283
hey is rite put evey mnth is that all,ham,ham,0.00023387812
are you ok what happen to behave like this,ham,ham,0.0013022096
do you want new nokia colour phone delivered tomorrow with free minutes to any mobile and free camcorder reply or call,smishing,smishing,1.0
go and sleep well take rest,ham,ham,1.6683707e-06
gsoh good with the ladiesu could male gigolo join the uks fastest growing mens club reply oncall mjzgroup stop reply stop msgrcvd,spam,smishing,1.0
dont you have message offer,ham,ham,4.05642e-07
housemaid is the murderer coz the man was murdered on th january,ham,ham,0.011661527
let me know how to contact you ive you settled in room lets know you are ok,ham,ham,0.00014302073
borrow ur bag ok,ham,ham,9.094576e-07
dear umma she called me now,ham,ham,3.52666e-06
where are you call me,ham,ham,1.9058008e-07
should have picked up receipt or something earlier,ham,ham,0.003654724
in da car park,ham,ham,1.7091788e-05
aight ill get it later,ham,ham,1.6423391e-07
wats da model num of ur phone,ham,ham,0.0011912748
you give us back my id proof and ltgt rs we wont allow you to work we will come to your home within days,ham,smishing,1.0
thanks for yesterday sir you have been wonderful hope you enjoyed the burial mojibiola,ham,ham,0.0019266282
eatin later but im eatin wif my frens now lei going home first,ham,ham,0.40422922
sorry ill call laterurgent work,ham,ham,0.026814962
have great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola,ham,smishing,0.9999547
definitely need module from humanities dis sem izzit wan take other modules st,ham,smishing,1.0
sms auction brand new nokia is up auction today auction is free join take part txt nokia to now,spam,smishing,1.0
the search happiness is of main sources of unhappiness accept life the way it comes will find happiness in every moment live,ham,smishing,0.99999976
understand his loss is my gain so do you work school,ham,ham,3.5022904e-06
am in bus on the way to calicut,ham,ham,0.0010669952
th of july,ham,ham,1.9140337e-07
what you need you have person to give na,ham,ham,0.002963912
havent heard anything and hes not answering my texts so im guessing he flaked that said the jb is fantastic,ham,ham,0.004279224
havent shopping now lor juz arrive only,ham,smishing,0.9996257
will you come online today night,ham,ham,1.7060547e-06
not thought bout it drink in tap spile at seven is that pub on gas st off broad st by canal ok,ham,smishing,0.99979967
wan haf lunch im in da canteen now,ham,ham,0.0012591658
have good evening ttyl,ham,ham,2.2524691e-07
dont know and dont know me send chat to now and lets find each other only pmsg rcvd,spam,smishing,1.0
dear customer your pyatm wallet has been booked and hold your amount please complete your kyc contact customer care,smishing,smishing,1.0
one day crab was running on the sea shorethe waves came cleared the footprints of the crab crab asked being my frnd clearing my beautiful footprints waves replied fox was following ur footprints to catch you thats cleared it off frndsship never lets dwn gud nyt,ham,smishing,1.0
no shes currently in scotland for that,ham,ham,0.0004489789
the affidavit says ltgt twiggs st division courtroom ltgt lttimegt am ill double check and text you again tomorrow,ham,smishing,0.9997737
your free gift is waiting to be collected simply call,smishing,smishing,1.0
babe need your advice,ham,ham,2.1408334e-07
don knowwait will check it,ham,ham,7.4568443e-06
have secret admirer reveal who thinks so special call to opt out reply reveal stop per msg recd cust care,smishing,smishing,1.0
mmm thats better now got roast down me id better if had few drinks down me good indian,ham,ham,0.017815683
you might want to pull out more just in case and just plan on not spending it if you can dont have much confidence in derek and taylors money management,ham,ham,0.0008837634
thought we were doing king of the hill thing there,ham,ham,0.00018479071
miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one with great phone receiving quality wins,ham,smishing,1.0
excellent spent ltgt years in the air force iraq and afghanistan am stable and honest do you like traveling,ham,smishing,1.0
im very happy for you babe woo hoo party on dude,ham,ham,1.2464316e-05
say this slowly godi love you need you,ham,ham,2.282743e-06
haha where got so fast lose weight thk muz go month den got effect geelater we go aust put bk weight,ham,ham,0.006650292
make that sake,ham,ham,2.6295734e-07
wen did you get so spiritual and deep thats great,ham,ham,2.8639236e-06
jade its paul didnt txt me do remember me from barmed want talk txt me,ham,smishing,1.0
ur hmv quiz cashbalance is currently to maximize ur cashin now send hmv to only pmsg,spam,smishing,1.0
yup havent been there before you want to go for the yoga can call up to book,ham,smishing,0.9999994
now im going for lunch,ham,ham,1.3892709e-05
hi babe its me thanks for coming even though it didnt go that welli just wanted my bed hope to see you soon love and kisses xxx,ham,ham,0.0012885751
thanks for your subscription to ringtone uk your mobile will be charged month please confirm by replying yes or no if you reply no you will not be charged,spam,smishing,1.0
thanks for being there for me just to talk to on saturday you are very dear to me cherish having you as brother and role model,ham,smishing,0.975224
hope you are feeling great pls fill me in abiola,ham,ham,2.1459166e-05
well know will take care of me so no worries,ham,ham,1.702811e-05
huh also cannot then only how many mistakes,ham,ham,3.5791509e-06
phony award todays voda numbers ending xxxx are selected to receive award if you have match please call quoting claim code standard rates app,smishing,smishing,1.0
take it we didnt have the phone callon friday can we assume we wont have it this year now,ham,ham,0.009644937
we regret to inform you that your nab card is now locked to unlock please update security details at httpwwwnabmobile,smishing,smishing,1.0
hi where you you in home or calicut,ham,ham,9.948746e-06
gd lor go shopping got stuff to do wan watch infernal affairs not come lar,ham,ham,0.10592719
claim shopping spree just call now have you won mobstorequizppm,smishing,smishing,1.0
you made my day do have great day too,ham,ham,1.759118e-05
dear customer your pyatm wallet has been booked and hold your amount please complete your kyc contact customer care,smishing,smishing,1.0
oi ami parchi na re kicchu kaaj korte iccha korche na phone ta tul na plz plz,ham,ham,0.25820154
goodmorning sleeping ga,ham,ham,0.001478354
dear how you are you ok,ham,ham,1.8074483e-07
the world suffers lot not because of the violence of bad people but because of the silence of good people gud night,ham,ham,0.05826049
repeat instructions again wats road name of ur house,ham,ham,1.8733515e-05
wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendshiplove dear,ham,smishing,0.9999943
sorry ill call lateri am in meeting,ham,ham,0.00097173214
purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evening and stay blessed,ham,ham,0.019410789
stop knowing me so well,ham,ham,1.1680064e-05
she just broke down list of reasons why nobodys in town and cant tell if shes being sarcastic or just faggy,ham,smishing,0.9999883
under the sea there lays rock in the rock there is an envelope in the envelope there is paper on the paper there are words guess,ham,ham,0.0039094444
save money on wedding lingerie at wwwbridalpetticoatdreamscouk choose from superb selection with national delivery brought to you by weddingfriend,spam,smishing,1.0
yup how noe leh,ham,ham,1.05317305e-07
ard lor,ham,ham,0.00059141713
messagesome text missing sendername missing number missing sentdate missing missing lot thats everything is missing sent via fullonsmscom,ham,smishing,1.0
well am officially in philosophical hole so if wanna call am at home ready to be saved,ham,smishing,1.0
like personal sized or what,ham,ham,7.201171e-07
dear vdafne customeryou are winner of guaranteed caller prize this is our final attempt to contact you to claim call now,smishing,smishing,1.0
only if you promise your getting out as soon as you can and youll text me in the morning to let me know you made it in ok,ham,ham,0.00060143997
missing you toopray inshah allah,ham,ham,1.1771249e-06
free unlimited hardcore porn direct your mobile txt porn to get free access for hrs then chrgdp per day txt stop exit this msg is free,spam,smishing,1.0
erm woodland avenue somewhere do you get the parish magazine his telephone number will be in there,ham,ham,0.13049504
like made him throw up when we were smoking in our friends car one time it was awesome,ham,ham,0.01645164
sms ac sptv the new jersey devils and the detroit red wings play ice hockey correct or incorrect end reply end sptv,spam,smishing,1.0
he is there you call and meet him,ham,ham,0.0016907596
liked your new house,ham,ham,5.6354642e-05
im done just studyn in library,ham,ham,0.0032347853
may approve panalambut it should have more posts,ham,ham,0.00016144202
ok then will wait for then talk to me,ham,ham,0.00035925957
so pay first lar then when is da stock comin,ham,ham,0.0010115722
reply with your name and address and you will receive by post weeks completely free accommodation at various global locations wwwphbcom php,smishing,smishing,1.0
you will go to walmart ill stay,ham,ham,0.00083893264
if you hear loud scream in about ltgt minutes its cause my gyno will be shoving things up me that dont belong,ham,ham,0.00032833626
we left already we at orchard now,ham,ham,5.2641985e-06
missed your call cause was yelling at scrappy miss cant wait for to come home im so lonely today,ham,smishing,1.0
my roommate also wants dubsack and another friend may also want some so plan on bringing extra ill tell you when they know for sure,ham,ham,0.0007957459
so when do you wanna gym harri,ham,ham,3.8054388e-06
yep at dereks house now see you sunday lt,ham,ham,0.00029766146
so do you have samus shoulders yet,ham,ham,5.846466e-06
aight call me once youre close,ham,ham,0.11363189
its ok noe ure busy but im really too bored so msg oso dunno wat colour she choose me one,ham,ham,0.052118804
boltblue tones for reply poly or mono eg poly cha cha slide yeah slow jamz toxic come with me or stop more tones txt more,spam,smishing,1.0
thats the thing with apes can fight to the death to keep something but the minute they have it when let go thats it,ham,ham,0.0009900918
you got called tool,ham,ham,1.13879395e-07
stop calling everyone saying might have cancer my throat hurts to talk cant be answering everyones calls if get one more call im not babysitting on monday,ham,smishing,1.0
just really need shit before tomorrow and know you wont be awake before like,ham,ham,0.003745513
still painting ur wall,ham,ham,9.967973e-05
apple id buxcxgbvwwccod final notification your apple is due to expire today prevent this by confirming your apple id athttpverifyappleuk apple inc,smishing,smishing,1.0
are you planning to come chennai,ham,ham,2.2940478e-06
im in class will holla later,ham,ham,1.1441599e-05
lmao ok wont be needing to do my hair anymore,ham,ham,1.1843636e-05
said its okay sorry,ham,ham,7.536514e-08
apple has detected an unauthorized signin to your cloud account if this message goes without reply apple will be forced to suspend your account please verify this icloud device by sending your correct apple id and password via text message,smishing,smishing,1.0
single line with big meaning miss anything ur best life but dont miss ur best life for anything,ham,smishing,0.7061007
goodo yes we must speak friday eggpotato ratio for tortilla needed,ham,ham,0.015074688
went to ur hon lab but no one is there,ham,ham,0.010515944
this is one of the days you have billion classes right,ham,ham,0.00013043778
thank,ham,ham,0.01110439
err cud do im going to at pm havent got way to contact him until then,ham,smishing,1.0
nova medical centers conducts shoulder pain clinic on mar thconsult our renowned shoulder specialists drmahesh reddy drjatty call,spam,smishing,1.0
hi the sexychat girls are waiting for you to text them text now for great night chatting send stop to stop this service,spam,smishing,1.0
there are many company tell me the language,ham,ham,4.6175055e-06
sorry ill call laterbuzy,ham,ham,4.2187577e-07
come search tat vidnot finishd,ham,ham,0.00087031187
think just yourself thanks and see you tomo,ham,ham,2.0869984e-06
im gonna be home soon and dont want to talk about this stuff anymore tonight ileave this topic for now,ham,smishing,0.99998474
call now just per min ntt ltd po box croydon cr wb is national rate call,spam,smishing,1.0
just got outta class gonna go gym,ham,ham,0.00017324521
congratulations ore mo owo re wa enjoy it and wish you many happy moments to and fro wherever you go,ham,ham,9.060509e-05
yup ok thanx,ham,ham,4.969399e-07
your brother is genius,ham,ham,0.026240222
willing live local to you text reply to hear strt back from me per msg netcollex ltdhelpdesk reply stop to end,spam,smishing,1.0
joys father is john then john is the name of joys father mandan,ham,ham,0.0007300837
spoke with uncle john today he strongly feels that you need to sacrifice to keep me here hes going to call you when he does beg you to just listen dont make any promises or make it clear things are not easy and need you to please let us work things out as long as keep expecting help my creativity will be stifled so pls just keep him happy no promises on your part,ham,smishing,1.0
know im lacking on most of this particular dramastorms details but for the most part im not worried about that,ham,smishing,1.0
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph,smishing,smishing,1.0
someone know has asked our dating service contact you cant guess who call now all will be revealed po box wu,smishing,smishing,1.0
didnt you get hep immunisation in nigeria,ham,ham,1.4954426e-06
how much is blackberry bold in nigeria,ham,ham,2.6627201e-06
haha good to hear im officially paid and on the market for an th,ham,ham,0.07562925
private your account statement for shows unredeemed points call identifier code expires,smishing,smishing,1.0
dunno leh cant remember mayb lor so wat time we meeting tmr,ham,ham,0.00022363437
is there reason weve not spoken this year anyways have great week and all the best in your exam,ham,ham,0.15449433
yeah ill try to scrounge something up,ham,ham,0.0069371727
lol for real she told my dad have cancer,ham,ham,0.000107891414
okthats fine,ham,ham,6.1700694e-06
how is your schedule next week am out of town this weekend,ham,smishing,0.9799398
uploaded mine to facebook,ham,ham,0.122562215
nationwide has noticed your debit card was recently used on at apple online store for gbp if not you please urgently call fraud prevention on or int do not reply by sms httpwwwnationwidecouk,smishing,smishing,1.0
sorry ill call later at mins,ham,ham,0.026619311
hey girl how hope well me an del bak again long time no give me call sum time from lucyxx,ham,smishing,1.0
is toshiba portege gd,ham,ham,0.013362206
hanks lotsly,ham,ham,0.024164136
derp which is worse dude who always wants to party or dude who files complaint about the three drug abusers he lives with,ham,smishing,1.0
same as kallis dismissial in nd test,ham,ham,7.7108524e-07
had the money issue weigh me down but thanks to you can breathe easier now ill make sure you dont regret it thanks,ham,ham,0.0071816435
dad says hurry the hell up,ham,ham,3.1003915e-06
were finally ready fyi,ham,ham,0.0018166379
as valued customer am pleased to advise you that following recent review of your mob no you are awarded with bonus prize call,smishing,smishing,1.0
yes please leave at ltgt so that at ltgt we can leave,ham,ham,0.00069064676
urgent your mobile number has been awarded with inr prize guaranteed call from land line claim valid hrs only,smishing,smishing,1.0
hot live fantasies call now just per min ntt ltd po box croydon cr wb,spam,smishing,1.0
need an th but im off campus atm could pick up in an hour or two,ham,smishing,0.98201823
any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employers paperwork not cool at all please do not contact me again or will report you to your supervisor,ham,smishing,1.0
tomarrow want to got to court at ltdecimalgt so you come to bus stand at,ham,smishing,1.0
some of them told accenture is not confirm is it true,ham,ham,0.24099782
got lousy sleep kept waking up every hours to see if my cat wanted to come in worry about him when its cold,ham,ham,0.012053234
shall ask one thing if you dont mistake me,ham,ham,9.340333e-07
kdo it at evening daurgent,ham,ham,2.0426535e-07
sms services for your inclusive text credits pls goto wwwcomuknet login qxj unsubscribe with stop no extra charge help comuk cm ae,spam,smishing,1.0
hii got the money da,ham,ham,3.5031647e-07
im hungry buy smth home,ham,ham,3.9779192e-05
where did go my phone is gonna die you have to stay in here,ham,ham,0.0021140117
can you plz tell me the ans bslvyl sent via fullonsmscom,ham,smishing,0.71817654
yes watching footie but worried were going to blow it phil neville,ham,ham,0.11311026
how do friends help us in problems they give the most stupid suggestion that lands us into another problem and helps us forgt the previous problem,ham,smishing,1.0
no prob will send to your email,ham,ham,0.011417725
kkfrom tomorrow onwards started ah,ham,ham,0.017280633
then drive lor,ham,ham,3.5003129e-07
nobut heard abt tat,ham,ham,1.0688684e-06
sure but make sure he knows we aint smokin yet,ham,ham,0.0024121108
aight let me know when youre gonna be around usf,ham,ham,2.9591765e-06
are you still playing with gautham,ham,ham,1.8819327e-06
hav almost reached call unable to connect,ham,smishing,1.0
umma did she say anything,ham,ham,1.4746338e-07
alrite sam its nic just checkin that this is ur numberso is ittb,ham,ham,3.8654984e-05
oh only outside players allowed to play know,ham,ham,0.010497701
dear customer your paytmkyc has been expired its will be blcked within hour please contact customer care ph immediately to verify,smishing,smishing,1.0
no dice art class thru thanks though any idea what time should come tomorrow,ham,ham,0.011405503
text get more ringtones logos and games from wwwtxtcom questions infotxtcouk,spam,smishing,1.0
jason says hes gonna be around so ill be up there around ltgt,ham,ham,1.7244527e-05
babe how goes that day what are you doing where are you sip my cappuccino and think of you my love send kiss to you from across the sea,ham,smishing,0.8899482
even my brother is not like to speak with me they treat me like aids patent,ham,ham,0.0014090791
freemsg fancy flirt reply date now join the uks fastest growing mobile dating service msgs rcvd just to optout txt stop to reply date now,spam,smishing,1.0
what im saying is if you havent explicitly told nora know someone im probably just not gonna bother,ham,ham,0.13574369
ill hand her my phone to chat wit,ham,ham,0.0045854086
er yep sure props,ham,ham,1.8029368e-05
got itmail panren paru,ham,ham,0.042921595
thanx today cer it was nice catch up but we ave find more time more often oh well take care soonc,ham,ham,0.018919257
wake up already wat doing picking us up later rite im taking sq reaching ard smth like dat can check arrival time ya soon,ham,ham,0.0015311446
hi the way was with day is the normal waythis is the real me ur uniquei hope know the rest of mylife hope find wot was lost,ham,ham,0.00091851724
